/TTime               ,Tmax_coil1          ,Tmax_coil2          ,Tmax_coil3          ,Tmax_coil4          ,coil1_I             ,coil3_I             ,R1_I                ,R2_I                ,coil1_V             ,coil2_V             ,coil3_V             ,coil4_V             ,R_coil1             ,R_coil2             ,R_coil3             ,R_coil4             ,QV_coil1            ,QV_coil2            ,QV_coil3            ,QV_coil4            
0.81                ,6.91115684881       ,8.05103068995       ,20.2123087649       ,7.37669623008       ,99.030709208        ,99.0240014704       ,99.030709208        ,99.0240014704       ,-0.834885240941     ,-176.633479576      ,-176.388846414      ,-1.08121168849      ,0                   ,0.00637915590539    ,0.147185358359      ,0                   ,0                   ,1.71558655          ,40.5315044742       ,0                   
0.82                ,6.95642162145       ,9.20361371202       ,21.7135931219       ,7.55359560349       ,98.9156171372       ,98.8539936875       ,98.9156171372       ,98.8539936875       ,-0.31564356559      ,-176.965324726      ,-175.933418388      ,-1.25156263223      ,0                   ,0.0148814592135     ,0.44917284272       ,0                   ,0                   ,4.03906927228       ,124.367229103       ,0                   
0.83                ,7.02286435013       ,11.3124749257       ,23.0524872457       ,7.85241389237       ,98.8125590985       ,98.6149515069       ,98.8125590985       ,98.6149515069       ,0.787568328809      ,-177.906875854      ,-175.181300085      ,-1.59937293027      ,0                   ,0.0423932341338     ,1.04559583796       ,0                   ,0                   ,11.7380966358       ,287.87193165        ,0                   
0.84                ,7.15270695916       ,20.1440413432       ,24.3388330388       ,8.22949238223       ,98.7041274106       ,98.3120385521       ,98.7041274106       ,98.3120385521       ,1.77095313662       ,-178.711737124      ,-174.395959524      ,-1.8756923391       ,0                   ,0.234178366599      ,1.82023381339       ,0                   ,0                   ,64.7705639194       ,503.890215948       ,0                   
0.85                ,7.38793145797       ,21.7056165275       ,25.5153858133       ,8.62652360198       ,98.5648267471       ,97.9549242672       ,98.5648267471       ,97.9549242672       ,2.47078136835       ,-179.178728207      ,-173.866143043      ,-1.80836265355      ,0                   ,0.650475885437      ,2.69489626035       ,0                   ,0                   ,183.721950608       ,721.833612338       ,0                   
0.86                ,7.73770706675       ,23.1122023751       ,26.624301928        ,9.05065306885       ,98.3563448572       ,97.5220947081       ,98.3563448572       ,97.5220947081       ,3.40890691739       ,-179.768532904      ,-173.931834574      ,-1.01741727715      ,0                   ,1.39735610318       ,3.62331267811       ,0.000123900755244   ,0                   ,385.848697387       ,939.545975126       ,0.0347570098767     
0.87                ,8.12796037901       ,24.3498935951       ,27.7080284594       ,9.59141029017       ,98.1096433057       ,97.0175713165       ,98.1096433057       ,97.0175713165       ,4.01001214265       ,-179.957803629      ,-173.357166399      ,-0.748977783186     ,0                   ,2.18819268368       ,4.44536857014       ,0.0018897044667     ,0                   ,597.994663967       ,1123.39379537       ,0.538164978491      
0.88                ,8.51940879402       ,25.4732367757       ,28.7869616262       ,10.5810875642       ,97.793923477        ,96.4620652278       ,97.793923477        ,96.4620652278       ,4.19789839009       ,-179.6133318        ,-173.27060014       ,0.0888301314406     ,1.74084450016E-05   ,3.12418003976       ,5.23093018758       ,0.00539289676109    ,0.0048141387149     ,820.135427152       ,1274.54659169       ,1.50781839766       
0.89                ,8.89887862124       ,26.5437420269       ,29.8139163515       ,14.8579192375       ,97.3957303711       ,95.8654808839       ,97.3957303711       ,95.8654808839       ,4.18730649354       ,-178.934289628      ,-176.163554393      ,3.97261896783       ,6.43219779873E-05   ,4.00054284451       ,5.96473700616       ,0.0355298819722     ,0.0192565548596     ,1027.29634051       ,1395.08411156       ,9.97779428234       
0.9                 ,9.33275893296       ,27.562733971        ,30.8033230076       ,20.1165118123       ,96.9342136756       ,95.2352254762       ,96.9342136756       ,95.2352254762       ,4.10657316362       ,-178.082305152      ,-183.292139946      ,12.1466214991       ,0.000581491190628   ,4.77277155395       ,6.60365785251       ,0.123111454878      ,0.164641922155      ,1191.61200328       ,1477.51059574       ,34.7250802603       
0.91                ,10.4029443376       ,28.5743297462       ,31.7711327552       ,21.888166414        ,96.4177898255       ,94.5632437485       ,96.4177898255       ,94.5632437485       ,4.17289953761       ,-177.288275977      ,-195.495684405      ,25.4657278955       ,0.00304714523304    ,5.55619118297       ,7.09377154412       ,0.285803080213      ,0.852519029672      ,1329.62227672       ,1511.65410583       ,80.2865237977       
0.92                ,12.3235224064       ,29.5572910896       ,32.7242199564       ,23.2474792912       ,95.8542980317       ,93.8585496098       ,95.8542980317       ,93.8585496098       ,5.17910768713       ,-177.356869965      ,-217.359300016      ,48.4976739675       ,0.0107181116192     ,6.26365244799       ,7.44967995905       ,0.539836976797      ,3.00113699743       ,1433.78606065       ,1511.74367926       ,150.567185561       
0.93                ,16.0592468029       ,30.5069657013       ,33.6640799742       ,24.3729982112       ,95.2596944203       ,93.1252209114       ,95.2596944203       ,93.1252209114       ,9.23950081368       ,-180.43106573       ,-234.74532267       ,67.0987795314       ,0.0532207819073     ,6.81842758269       ,7.81298879344       ,0.795499044693      ,14.9951751775       ,1493.63390206       ,1511.74367926       ,218.218415786       
0.94                ,19.7666503794       ,31.4374416804       ,34.5874373889       ,25.3933124383       ,94.6241698698       ,92.3656756527       ,94.6241698698       ,92.3656756527       ,18.8812969482       ,-189.017701821      ,-251.764166286      ,85.375711229        ,0.160533469696      ,7.25699322164       ,8.19349084677       ,0.993578663702      ,45.1720133479       ,1511.74935876       ,1511.74367926       ,264.331905082       
0.95                ,21.5751444671       ,32.3550608208       ,35.4933296789       ,26.4062945368       ,93.960698021        ,91.5836196549       ,93.960698021        ,91.5836196549       ,33.4962816423       ,-202.53326949       ,-261.613100164      ,96.5194201532       ,0.345434486189      ,7.61338846479       ,8.59331729205       ,1.12108164095       ,96.6199480214       ,1511.74935876       ,1511.74367926       ,288.576997862       
0.96                ,22.8989419666       ,33.2621062962       ,36.3848383798       ,27.4213469636       ,93.2597727118       ,90.7852428475       ,93.2597727118       ,90.7852428475       ,56.3779302164       ,-224.25188835       ,-266.544089066      ,102.771264076       ,0.605602217261      ,7.98636231653       ,9.0147341235        ,1.20233929328       ,167.767620902       ,1511.74935876       ,1511.74367926       ,298.174847615       
0.97                ,24.0370711823       ,34.1551172571       ,37.2665415447       ,28.3770334161       ,92.5291284493       ,89.9696928975       ,92.5291284493       ,89.9696928975       ,71.8068460312       ,-238.470029462      ,-269.171197168      ,106.747778344       ,0.841097936494      ,8.37970960907       ,9.4588769432        ,1.25530236781       ,229.290741632       ,1511.74935876       ,1511.74367926       ,299.666965077       
0.98                ,25.0478904029       ,35.030931144        ,38.1354628602       ,29.2805595295       ,91.76706568         ,89.1382415956       ,91.76706568         ,89.1382415956       ,87.9072146092       ,-253.30708714       ,-269.978358965      ,108.930475936       ,1.01710661024       ,8.79540837527       ,9.92608042371       ,1.30237921472       ,268.937682706       ,1511.74935876       ,1511.74367926       ,299.666965077       
0.99                ,25.9907748935       ,35.8926451348       ,38.9891027743       ,30.1394028338       ,90.9791186481       ,88.2886254691       ,90.9791186481       ,88.2886254691       ,98.0944730015       ,-262.189271597      ,-270.854093976      ,111.212166786       ,1.13107633711       ,9.23471547198       ,10.4141357246       ,1.35249255329       ,288.804614699       ,1511.74935876       ,1511.74367926       ,299.666965077       
1                   ,26.876362057        ,36.744591269        ,39.8260928226       ,30.9622638231       ,90.1690241263       ,87.4189636961       ,90.1690241263       ,87.4189636961       ,103.85039984        ,-266.604270198      ,-271.765361573      ,113.562871994       ,1.20911990183       ,9.69759448268       ,10.9176888015       ,1.40440659871       ,298.031726388       ,1511.74935876       ,1511.74367926       ,299.666965077       
